source	id	title	theme	author	textdate	tags	URL	Author_profession	About_author
Arzamas	396	Найден зашифрованный дневник школьника сталинской эпохи  •  	['Антропология', 'История']	Илья Венявкин	23.01.2017	['Документ', 'СССР']	http://arzamas.academy/mag/396-chernevsky	Историк советской литературы и культуры	Кандидат исторических наук. Креативный директор Фонда Егора Гайдара. Один из участников сетевого проекта «Прожито», создающего полный электронный корпус дневников советского времени.
Arzamas	231	Как устроен проект «Устная история»  •  	['История']	Анна Лернер	27.01.2016	[]	http://arzamas.academy/mag/231-oralhistory		
Arzamas	249	Итоги голосования: главные люди, события, идеи и вещи тысячелетия  •  	['История']	Олег Коронный	09.02.2016	[]	http://arzamas.academy/mag/249-itogi	Редактор Arzamas.academy	
Arzamas	149	Что читать в сети: от истории кастратов до утешения философией  •  	[]		21.10.2015	[]	http://arzamas.academy/mag/149-chto-chitat-3		
Arzamas	424	«Женщины спасают Грузию после каждой катастрофы»  •  	['Антропология', 'История']		17.04.2017	['Что читать', 'Интервью', 'Мифы']	http://arzamas.academy/mag/424-georgia		
Arzamas	354	5 ошибок архитектуры модернизма  •  	['Искусство', 'История']	Ксения Малич	12.10.2016	['Шпаргалка', 'Архитектура']	http://arzamas.academy/mag/354-modernism	Искусствовед, историк архитектуры	Научный сотрудник Государственного Эрмитажа, куратор архитектурной программы проекта «Эрмитаж 20/21». Автор и куратор выставок, посвященных истории становления европейских архитектурных школ в XX веке, а также мастерам современной архитектуры («Сантьяго Калатрава. В поисках движения», «Архитектура по-голландски. 1945–2000», «Заха Хадид в Государственном Эрмитаже», «Золотое поколение. Модернизм в финской архитектуре и дизайне» и др). Автор нескольких десятков научных статей и выставочных каталогов, посвященных вопросам теории архитектуры XIX–XX веков.
Arzamas	17	Части покойника как колдовской инвентарь народа коми  •  	['Антропология']		17.07.2015	[]	http://arzamas.academy/mag/17-komi		
Arzamas	132	Вячеслав Вс. Иванов — о новых открытиях, геноме и комбинаторике  •  	['Антропология']	Анна Лернер	12.10.2015	[]	http://arzamas.academy/mag/132-ivanov		
Arzamas	139	Как устроен дневниковый проект Prozhito  •  	['История']	Анна Лернер	13.10.2015	[]	http://arzamas.academy/mag/139-prozhito		
Arzamas	436	Как читать «Витю Малеева в школе и дома»  •  	['История', 'Литература']		19.06.2017	['СССР', 'Что читать', 'Дети']	http://arzamas.academy/mag/436-nosov		
Arzamas	433	Как понять Мадрид: пособие для путешественника  •  	['История', 'Искусство', 'Литература']		28.06.2017	['Путеводитель', 'Развлечения', 'Испания']	http://arzamas.academy/mag/433-madrid		
Arzamas	188	Инфографика недели: человекообразные карты  •  	['История']	Дмитрий Голубовский	26.11.2015	[]	http://arzamas.academy/mag/188-infographic-human-maps	Журналист, редактор	Директор департамента стикеров и эмодзи Arzamas. Кандидат исторических наук. <nobr>В 2011–2014 годах</nobr> — главный редактор журнала Esquire.
Arzamas	308	Как смотреть иконы  •  	['Искусство']	Дмитрий Антонов	29.06.2016	[]	http://arzamas.academy/mag/308-ikoni	Историк, исследователь древнерусской культуры и иконографии	Кандидат исторических наук, доцент кафедры истории и теории культуры РГГУ, старший научный сотрудник Школы актуальных гуманитарных исследований РАНХиГС. Сфера научных интересов — древнерусская культура, семиотика иконографии, средневековая демонология, русский фольклор. Автор монографий: «Смута в культуре средневековой Руси: эволюция древнерусских мифологем в книжности начала XVII века» (2009), «Демоны и грешники в древнерусской иконографии: семиотика образа» (2011, совместно с <a href="http://arzamas.academy/authors/73">Михаилом Майзульсом</a>), «Анатомия ада: путеводитель по древнерусской визуальной демонологии» (2013; 2014, совместно с Михаилом Майзульсом). Составитель и ответственный редактор научного сборника «Сила взгляда: глаза в мифологии и иконографии» (2013) и ежегодного альманаха «In Umbra: демонология как семиотическая система» (совместно с Ольгой Христофоровой).
Arzamas	447	Из чего сделан истинный джентльмен  •  	[]	Михаил Казиник	21.06.2017	['Инструкция', 'Документ', 'Цитаты']	http://arzamas.academy/mag/447-gentleman	Журналист, путешественник. Изучал культуру Меланезии и Полинезии. Работал редактором в изданиях «Афиша–Мир», Esquire, Forbes.	
Arzamas	356	Откуда взялись древние восточные церкви  •  	['Антропология', 'История']	Людмила Жукова	07.10.2016	['Путеводитель', 'Церковь']	http://arzamas.academy/mag/356-churches	Религиовед	Кандидат культурологии, доцент Центра изучения религий РГГУ.
Arzamas	237	Почему новогодние елки ассоциировались на Руси с кабаками?  •  	['История', 'Антропология']		28.12.2015	[]	http://arzamas.academy/mag/237-new-year-tree		
Arzamas	298	Письма читателей Льву Толстому  •  	['Литература', 'Антропология']	Мария Кривошеина	27.06.2016	[]	http://arzamas.academy/mag/298-graf	Магистрант школы филологии факультета гуманитарных наук НИУ ВШЭ	
Arzamas	306	Дети 1940-х — о начале войны  •  	['История', 'Антропология']	Катя Ламм	22.06.2016	[]	http://arzamas.academy/mag/306-22june	Продюсер Arzamas	
Arzamas	108	Лекция Александра Аузана про экономику и культуру  •  	[]		03.09.2015	[]	http://arzamas.academy/mag/108-auzan		
Arzamas	382	Стихи на выходные: Михаил Айзенберг  •  	['Литература']		25.11.2016	['Поэзия']	http://arzamas.academy/mag/382-aizenberg		
Arzamas	185	Откуда у Чайковского вата в ухе?  •  	['История']	Ольга Хорошилова	23.11.2015	[]	http://arzamas.academy/mag/185-chaikovsky	Искусствовед, историк моды	Кандидат искусствоведения, доцент Санкт-Петербургского государственного университета промышленных технологий и дизайна, лектор Русского музея, автор книг «Всадники особого назначения» (2013), «Костюм и мода Российской империи. Эпоха Николая II» (2013), «Костюм и мода Российской империи. Эпоха Александра II и Александра III» (2015), «Молодые и красивые. Мода 1920-х годов» (2016).
Arzamas	378	Как оформлять книги — рассказывает Борис Трофимов  •  	['Искусство', 'Литература']	Анна Красильщик	02.12.2016	[]	http://arzamas.academy/mag/378-trofimov	Редактор Arzamas.academy	Окончила историко-филологический факультет РГГУ, защитив диплом на тему «Институт фаворитизма в системе государственной власти в России второй половины XVIII века» (научный руководитель — Александр Каменский). Директор редакторского бюро TXT.
