text_id	link	title	date	author	type	filename
291	https://panorama.pub/3581-tverskaya-eparhiya-rpts.html	Тверская епархия РПЦ по ошибке позвала на корпоратив группу &quot;Ансамбль Христа Спасителя и Мать Сыра Земля&quot;	2018-05-14	Борис Гонтермахер	news	D:\Panorama\texts\291.txt
292	https://panorama.pub/3577-gosdepartament-ssha-nagradit.html	Госдепартамент США наградит израильских солдат, которые стреляли в протестовавших палестинцев в Иерусалиме	2018-05-14	Борис Гонтермахер	news	D:\Panorama\texts\292.txt
293	https://panorama.pub/3572-v-es-ofitsialno-vstupil.html	В ЕС официально вступил в силу принцип LGBT first, дающий геям преимущество в судах	2018-05-14	Борис Гонтермахер	news	D:\Panorama\texts\293.txt
294	https://panorama.pub/3568-ia-panorama-premiyu-oon.html	Редакция ИА &quot;Панорама&quot; получила премию ООН за вклад в борьбу с фейковыми новостями	2018-05-14	Борис Гонтермахер	news	D:\Panorama\texts\294.txt
295	https://panorama.pub/3564-roskosmos-uvolit.html	Роскосмос уволит всех сотрудников, которые верят в лунный заговор	2018-05-14	Борис Гонтермахер	news	D:\Panorama\texts\295.txt
296	https://panorama.pub/3557-repery-sozdadut-partiyu-i-pojdut-v-gosdumu.html	Рэперы создадут партию и пойдут в Госдуму	2018-05-14	Изяслав Тарашкевич	news	D:\Panorama\texts\296.txt
297	https://panorama.pub/3551-gollandskie-feministki-potrebovali-zapretit-tvorchestvo-lva-tolstogo.html	Голландские феминистки потребовали запретить творчество Льва Толстого	2018-05-13	Виталий Манн	news	D:\Panorama\texts\297.txt
298	https://panorama.pub/3543-vnuk-alana-dallesa-stal.html	Внук Алана Даллеса стал заместителем директора ЦРУ	2018-05-13	Борис Гонтермахер	news	D:\Panorama\texts\298.txt
299	https://panorama.pub/3536-prezident-irana-nikakogo-evrovideniya-tam-ne-budet-kak-i-samogo-izrailya-cherez-god.html	Президент Ирана: &quot;Никакого Евровидения там не будет, как и самого Израиля через год&quot;	2018-05-13	Виталий Манн	news	D:\Panorama\texts\299.txt
300	https://panorama.pub/3520-inauguratsiya-putina-stala-liderom-belorusskogo-kinoprokata-za-nedelyu.html	Инаугурация Путина стала лидером белорусского кинопроката за неделю	2018-05-13	Андрей Ренье	news	D:\Panorama\texts\300.txt
301	https://panorama.pub/3512-papa-rimskij-nevatnik.html	Папа Римский продаст свою долю в &quot;Русале&quot; из-за санкций США	2018-05-13	Виталий Манн	news	D:\Panorama\texts\301.txt
302	https://panorama.pub/3498-nemetskie-ekologi-govno.html	Немецкие экологи наложат кучу у офиса &quot;Газпрома&quot; в Берлине в знак протеста против строительства &quot;Северного потока-2&quot;	2018-05-12	Виталий Манн	news	D:\Panorama\texts\302.txt
303	https://panorama.pub/3488-kazaki-telegram.html	Кубанские казаки будут досматривать смартфоны жителей Краснодарского края на наличие Telegram	2018-05-12	Григорий Касаткин	news	D:\Panorama\texts\303.txt
304	https://panorama.pub/3479-samomu-staromu-pensioneru-rossii-iz-dagestana-250-let.html	Самому старому пенсионеру России из Дагестана 250 лет	2018-05-12	Виталий Манн	news	D:\Panorama\texts\304.txt
305	https://panorama.pub/3472-v-novom-sezone-na-ren-tv-televedushhego-igorya-prokopenko-zamenit-robot.html	В новом сезоне на РЕН ТВ телеведущего Игоря Прокопенко заменит робот	2018-05-11	Виталий Манн	news	D:\Panorama\texts\305.txt
306	https://panorama.pub/3462-vlasti-pridnestrovya-obyavili-o-namerenii-regiona-vernutsya-v-sostav-moldavii.html	Власти Приднестровья объявили о намерении региона вернуться в состав Молдавии	2018-05-11	Виталий Манн	news	D:\Panorama\texts\306.txt
307	https://panorama.pub/3445-natsizm-pobezhdaet-sssr.html	В Штатах снимут фильм, в котором Третий Рейх побеждает СССР	2018-05-10	Виталий Манн	news	D:\Panorama\texts\307.txt
308	https://panorama.pub/3441-v-germanii-zarabotal.html	В Германии заработал первый государственный шариатский суд	2018-05-10	Борис Гонтермахер	news	D:\Panorama\texts\308.txt
309	https://panorama.pub/3438-rossii-predlozhili-vykupit-pobedu-na-evrovidenii-2008-za-5-mln-evro.html	России предложили выкупить победу на Евровидении-2008 за 5 млн евро	2018-05-10	Андрей Ренье	news	D:\Panorama\texts\309.txt
310	https://panorama.pub/3432-izrail-sozdal-ministerstvo.html	Израиль создал министерство по управлению территориями Ирана после его освобождения	2018-05-09	Борис Гонтермахер	news	D:\Panorama\texts\310.txt
311	https://panorama.pub/3425-premer-ministr-moldavii.html	Премьер-министр Молдавии: праздновать победу людей, которые стреляли в румынских братьев - аморально	2018-05-09	Борис Гонтермахер	news	D:\Panorama\texts\311.txt
312	https://panorama.pub/3398-v-minske-oshtrafovali-20-chelovek-za-noshenie-georgievskoj-lenty.html	В Минске за ношение георгиевской ленты оштрафовали 20 человек	2018-05-09	Виталий Манн	news	D:\Panorama\texts\312.txt
313	https://panorama.pub/3415-pobedila-evropa-i-lend-liz.html	&quot;Победили Европа и ленд-лиз&quot;: президент Франции призвал не преувеличивать роль СССР в победе над нацистской Германией	2018-05-09	Борис Гонтермахер	news	D:\Panorama\texts\313.txt
314	https://panorama.pub/3408-pervym-ukazom-novogo-premera.html	Первым указом нового премьера Армении стал перенос Дня Победы на 8 мая	2018-05-09	Борис Гонтермахер	news	D:\Panorama\texts\314.txt
315	https://panorama.pub/3389-latvija-obdelalas.html	В Латвии на время проведения Парада Победы отключат электричество	2018-05-08	Виталий Манн	news	D:\Panorama\texts\315.txt
316	https://panorama.pub/3384-lenin_kaput.html	В новом правительстве РФ появится министерство декоммунизации	2018-05-08	Виталий Манн	news	D:\Panorama\texts\316.txt
317	https://panorama.pub/3378-brejviku-razreshili-provodit-sezdy-svoej-partii-v-tyurme.html	Брейвику разрешили проводить съезды своей партии в тюрьме	2018-05-08	Виталий Манн	news	D:\Panorama\texts\317.txt
318	https://panorama.pub/3371-shurygina-s_portugaltsami.html	Диана Шурыгина будет работать медсестрой на Чемпионате мира-2018	2018-05-08	Виталий Манн	news	D:\Panorama\texts\318.txt
319	https://panorama.pub/3368-vlasti-litvy-zapretili-nestle.html	Власти Литвы запретили Nestle ввозить в страну молоко в треугольных пакетах как символ брежневского террора	2018-05-07	Борис Гонтермахер	news	D:\Panorama\texts\319.txt
320	https://panorama.pub/3358-estoniya-sdaetsa.html	Эстония закупит 1000 белых флагов для отражения агрессии России	2018-05-07	Виталий Манн	news	D:\Panorama\texts\320.txt
321	https://panorama.pub/3352-bednyi_deputat.html	Депутатов Госдумы пытались научить выживать на 100 тысяч рублей в месяц	2018-05-07	Андрей Ренье	news	D:\Panorama\texts\321.txt
322	https://panorama.pub/3347-storonniki-nezavisimosti-lenoblasti-otkryli-svoyo-posolstvo-v-litve.html	Сторонники независимости Ленобласти открыли своё посольство в Литве	2018-05-06	Виталий Манн	news	D:\Panorama\texts\322.txt
